r[m]	m[Msun]	rho[g/cm^3]	P[Pa]	ne[pm^-3]	np[pm^-3]	muF_e[MeV]	B
559.8596147482308	7.757332321887747e-11	209904209.32793778	5.749158674657868e+24	61.875904781550254	7.842656196153377	1.957139109090039	0.9990262537716889
1119.7192294964616	6.20586362928791e-10	209904053.39980853	5.749152876164812e+24	61.87585882536217	7.842650372752702	1.9571385209323733	0.9990262537716889
1679.5788442446924	2.094477437248472e-09	209903793.51990545	5.749143212024769e+24	61.87578223180749	7.842640667096588	1.9571375406698053	0.9990262537716889
2239.438458992923	4.964682105949725e-09	209903429.6887099	5.749129682260797e+24	61.87567500102807	7.8426270792030035	1.9571361683026949	0.9990262537716889
2799.298073741154	9.69663177978996e-09	209902961.90689555	5.749112286905058e+24	61.87553713322231	7.842609609097085	1.9571344038315421	0.9990262537716889
3359.157688489385	1.6755752337533532e-08	209902390.17532313	5.74909102599889e+24	61.8753686286438	7.842588256810959	1.9571322472569719	0.9990262537716889
3919.0173032376156	2.660746274300131e-08	209901714.49504885	5.749065899592806e+24	61.87516948760374	7.842563022384054	1.957129698579764	0.9990262537716889
4478.876917985846	3.9717173662152035e-08	209900934.86731794	5.749036907746505e+24	61.8749397104696	7.84253390586292	1.9571267578008344	0.9990262537716889
5038.736532734078	5.655028608020234e-08	209900051.2935684	5.749004050528865e+24	61.87467929766446	7.8425009073011624	1.9571234249212308	0.9990262537716889
5598.596147482309	7.757218991879068e-08	209899063.77542993	5.74896732801795e+24	61.874388249669124	7.84246402675969	1.9571196999421556	0.9990262537716889
6158.45576223054	1.0324826265319311e-07	209897972.31472406	5.748926740301005e+24	61.874066567019995	7.842423264306458	1.9571155828649407	0.9990262537716889
6718.315376978771	1.3404386792959563e-07	209896776.91346473	5.748882287474458e+24	61.87371425031045	7.842378620016649	1.9571110736910655	0.9990262537716889
7278.174991727003	1.7042435418243108e-07	209895477.57385457	5.748833969643918e+24	61.87333130018987	7.842330093972545	1.9571061724221437	0.9990262537716889
7838.034606475234	2.128550532517857e-07	209894074.29829094	5.748781786924173e+24	61.87291771736497	7.84227768626365	1.9571008790599396	0.9990262537716889
8397.894221223465	2.618012790008819e-07	209892567.08936337	5.748725739439197e+24	61.87247350259792	7.842221396986539	1.9570951936063457	0.9990262537716889
8957.753835971696	3.1772832593364486e-07	209890955.94984922	5.748665827322138e+24	61.87199865670801	7.842161226245011	1.9570891160634032	0.9990262537716889
9517.613450719928	3.8110146781235745e-07	209889240.88272068	5.748602050715327e+24	61.871493180570795	7.84209717415	1.9570826464332918	0.9990262537716889
10077.473065468159	4.523859562754116e-07	209887421.8911428	5.748534409770275e+24	61.87095707511895	7.8420292408196435	1.9570757847183393	0.9990262537716889
10637.33268021639	5.320470194551606e-07	209885498.9784668	5.74846290464767e+24	61.87039034134034	7.8419574263791105	1.9570685309209976	0.9990262537716889
11197.192294964621	6.205498605958813e-07	209883472.1482412	5.748387535517377e+24	61.86979298028013	7.841881730960819	1.9570608850438715	0.9990262537716889
11757.051909712853	7.183596566718493e-07	209881341.404204	5.748308302558437e+24	61.869164993039966	7.841802154704317	1.9570528470897042	0.9990262537716889
12316.911524461084	8.259415570055364e-07	209879106.7502827	5.748225205959068e+24	61.86850638077744	7.841718697756287	1.9570444170613752	0.9990262537716889
12876.771139209315	9.437606818859358e-07	209876768.1906012	5.74813824591666e+24	61.867817144707494	7.8416313602706245	1.9570355949619147	0.9990262537716889
13436.630753957546	1.0722821211870201e-06	209874325.72946855	5.748047422637782e+24	61.86709728610016	7.841540142408248	1.9570263807944765	0.9990262537716889
13996.490368705778	1.2119709329863402e-06	209871779.37139282	5.747952736338174e+24	61.86634680628403	7.8414450443374735	1.9570167745623823	0.9990262537716889
14556.349983454009	1.3632921421837695e-06	209869129.1210662	5.747854187242748e+24	61.86556570664133	7.841346066233417	1.9570067762690584	0.9990262537716889
15116.20959820224	1.5267107391204053e-06	209866374.98337826	5.747751775585586e+24	61.864753988613394	7.841243208278684	1.9569963859181057	0.9990262537716889
15676.069212950471	1.7026916781976224e-06	209863516.963406	5.747645501609942e+24	61.86391165369616	7.8411364706627875	1.956985603513242	0.9990262537716889
16235.928827698703	1.8916998764962993e-06	209860555.06642044	5.747535365568239e+24	61.86303870344267	7.841025853582492	1.956974429058336	0.9990262537716889
16795.788442446934	2.0942002123962112e-06	209857489.29788256	5.747421367722066e+24	61.86213513946274	7.840911357241739	1.956962862557399	0.9990262537716889
